user_id,month,plan,is_active,monthly_recurring_revenue
U0101,2023-07-01,Standard,1,8.99
U0101,2023-08-01,Standard,1,8.99
U0101,2023-09-01,Standard,1,8.99
U0101,2023-10-01,Standard,1,8.99
U0101,2023-11-01,Standard,1,8.99
U0101,2023-12-01,Standard,1,8.99
U0101,2024-01-01,Standard,0,0.0
U0101,2024-02-01,Standard,0,0.0
U0101,2024-03-01,Standard,0,0.0
U0101,2024-04-01,Standard,0,0.0
U0101,2024-05-01,Standard,0,0.0
U0101,2024-06-01,Standard,0,0.0
U0102,2023-03-01,Basic,1,5.99
U0102,2023-04-01,Basic,1,5.99
U0102,2023-05-01,Basic,1,5.99
U0102,2023-06-01,Basic,1,5.99
U0102,2023-07-01,Basic,1,5.99
U0102,2023-08-01,Basic,1,5.99
U0102,2023-09-01,Basic,1,5.99
U0102,2023-10-01,Basic,1,5.99
U0102,2023-11-01,Basic,1,5.99
U0102,2023-12-01,Basic,1,5.99
U0102,2024-01-01,Basic,1,5.99
U0102,2024-02-01,Basic,1,5.99
U0102,2024-03-01,Basic,1,5.99
U0102,2024-04-01,Basic,1,5.99
U0102,2024-05-01,Basic,1,5.99
U0102,2024-06-01,Basic,1,5.99
U0103,2023-06-01,Standard,1,8.99
U0103,2023-07-01,Standard,0,0.0
U0103,2023-08-01,Standard,0,0.0
U0103,2023-09-01,Standard,0,0.0
U0103,2023-10-01,Standard,0,0.0
U0103,2023-11-01,Standard,0,0.0
U0103,2023-12-01,Standard,0,0.0
U0103,2024-01-01,Standard,0,0.0
U0103,2024-02-01,Standard,0,0.0
U0103,2024-03-01,Standard,0,0.0
U0103,2024-04-01,Standard,0,0.0
U0103,2024-05-01,Standard,0,0.0
U0103,2024-06-01,Standard,0,0.0
U0104,2023-02-01,Basic,1,5.99
U0104,2023-03-01,Basic,1,5.99
U0104,2023-04-01,Basic,1,5.99
U0104,2023-05-01,Basic,1,5.99
U0104,2023-06-01,Basic,1,5.99
U0104,2023-07-01,Basic,1,5.99
U0104,2023-08-01,Basic,1,5.99
U0104,2023-09-01,Basic,0,0.0
U0104,2023-10-01,Basic,0,0.0
U0104,2023-11-01,Basic,0,0.0
U0104,2023-12-01,Basic,0,0.0
U0104,2024-01-01,Basic,0,0.0
U0104,2024-02-01,Basic,0,0.0
U0104,2024-03-01,Basic,0,0.0
U0104,2024-04-01,Basic,0,0.0
U0104,2024-05-01,Basic,0,0.0
U0104,2024-06-01,Basic,0,0.0
U0105,2023-03-01,Standard,1,8.99
U0105,2023-04-01,Standard,1,8.99
U0105,2023-05-01,Standard,1,8.99
U0105,2023-06-01,Standard,1,8.99
U0105,2023-07-01,Standard,0,0.0
U0105,2023-08-01,Standard,0,0.0
U0105,2023-09-01,Standard,0,0.0
U0105,2023-10-01,Standard,0,0.0
U0105,2023-11-01,Standard,0,0.0
U0105,2023-12-01,Standard,0,0.0
U0105,2024-01-01,Standard,0,0.0
U0105,2024-02-01,Standard,0,0.0
U0105,2024-03-01,Standard,0,0.0
U0105,2024-04-01,Standard,0,0.0
U0105,2024-05-01,Standard,0,0.0
U0105,2024-06-01,Standard,0,0.0
U0106,2023-02-01,Basic,0,0.0
U0106,2023-03-01,Basic,0,0.0
U0106,2023-04-01,Basic,0,0.0
U0106,2023-05-01,Basic,0,0.0
U0106,2023-06-01,Basic,0,0.0
U0106,2023-07-01,Basic,0,0.0
U0106,2023-08-01,Basic,0,0.0
U0106,2023-09-01,Basic,0,0.0
U0106,2023-10-01,Basic,0,0.0
U0106,2023-11-01,Basic,0,0.0
U0106,2023-12-01,Basic,0,0.0
U0106,2024-01-01,Basic,0,0.0
U0106,2024-02-01,Basic,0,0.0
U0106,2024-03-01,Basic,0,0.0
U0106,2024-04-01,Basic,0,0.0
U0106,2024-05-01,Basic,0,0.0
U0106,2024-06-01,Basic,0,0.0
U0107,2023-06-01,Premium,0,0.0
U0107,2023-07-01,Premium,0,0.0
U0107,2023-08-01,Premium,0,0.0
U0107,2023-09-01,Premium,0,0.0
U0107,2023-10-01,Premium,0,0.0
U0107,2023-11-01,Premium,0,0.0
U0107,2023-12-01,Premium,0,0.0
U0107,2024-01-01,Premium,0,0.0
U0107,2024-02-01,Premium,0,0.0
U0107,2024-03-01,Premium,0,0.0
U0107,2024-04-01,Premium,0,0.0
U0107,2024-05-01,Premium,0,0.0
U0107,2024-06-01,Premium,0,0.0
U0108,2023-04-01,Basic,0,0.0
U0108,2023-05-01,Basic,0,0.0
U0108,2023-06-01,Basic,0,0.0
U0108,2023-07-01,Basic,0,0.0
U0108,2023-08-01,Basic,0,0.0
U0108,2023-09-01,Basic,0,0.0
U0108,2023-10-01,Basic,0,0.0
U0108,2023-11-01,Basic,0,0.0
U0108,2023-12-01,Basic,0,0.0
U0108,2024-01-01,Basic,0,0.0
U0108,2024-02-01,Basic,0,0.0
U0108,2024-03-01,Basic,0,0.0
U0108,2024-04-01,Basic,0,0.0
U0108,2024-05-01,Basic,0,0.0
U0108,2024-06-01,Basic,0,0.0
U0109,2023-02-01,Basic,0,0.0
U0109,2023-03-01,Basic,0,0.0
U0109,2023-04-01,Basic,0,0.0
U0109,2023-05-01,Basic,0,0.0
U0109,2023-06-01,Basic,0,0.0
U0109,2023-07-01,Basic,0,0.0
U0109,2023-08-01,Basic,0,0.0
U0109,2023-09-01,Basic,0,0.0
U0109,2023-10-01,Basic,0,0.0
U0109,2023-11-01,Basic,0,0.0
U0109,2023-12-01,Basic,0,0.0
U0109,2024-01-01,Basic,0,0.0
U0109,2024-02-01,Basic,0,0.0
U0109,2024-03-01,Basic,0,0.0
U0109,2024-04-01,Basic,0,0.0
U0109,2024-05-01,Basic,0,0.0
U0109,2024-06-01,Basic,0,0.0
U0110,2023-07-01,Standard,1,8.99
U0110,2023-08-01,Standard,1,8.99
U0110,2023-09-01,Standard,0,0.0
U0110,2023-10-01,Standard,0,0.0
U0110,2023-11-01,Standard,0,0.0
U0110,2023-12-01,Standard,0,0.0
U0110,2024-01-01,Standard,0,0.0
U0110,2024-02-01,Standard,0,0.0
U0110,2024-03-01,Standard,0,0.0
U0110,2024-04-01,Standard,0,0.0
U0110,2024-05-01,Standard,0,0.0
U0110,2024-06-01,Standard,0,0.0
U0111,2023-03-01,Basic,0,0.0
U0111,2023-04-01,Basic,0,0.0
U0111,2023-05-01,Basic,0,0.0
U0111,2023-06-01,Basic,0,0.0
U0111,2023-07-01,Basic,0,0.0
U0111,2023-08-01,Basic,0,0.0
U0111,2023-09-01,Basic,0,0.0
U0111,2023-10-01,Basic,0,0.0
U0111,2023-11-01,Basic,0,0.0
U0111,2023-12-01,Basic,0,0.0
U0111,2024-01-01,Basic,0,0.0
U0111,2024-02-01,Basic,0,0.0
U0111,2024-03-01,Basic,0,0.0
U0111,2024-04-01,Basic,0,0.0
U0111,2024-05-01,Basic,0,0.0
U0111,2024-06-01,Basic,0,0.0
U0112,2023-03-01,Basic,1,5.99
U0112,2023-04-01,Basic,1,5.99
U0112,2023-05-01,Basic,1,5.99
U0112,2023-06-01,Basic,1,5.99
U0112,2023-07-01,Basic,1,5.99
U0112,2023-08-01,Basic,1,5.99
U0112,2023-09-01,Basic,0,0.0
U0112,2023-10-01,Basic,0,0.0
U0112,2023-11-01,Basic,0,0.0
U0112,2023-12-01,Basic,0,0.0
U0112,2024-01-01,Basic,0,0.0
U0112,2024-02-01,Basic,0,0.0
U0112,2024-03-01,Basic,0,0.0
U0112,2024-04-01,Basic,0,0.0
U0112,2024-05-01,Basic,0,0.0
U0112,2024-06-01,Basic,0,0.0
U0113,2023-06-01,Standard,1,8.99
U0113,2023-07-01,Standard,1,8.99
U0113,2023-08-01,Standard,1,8.99
U0113,2023-09-01,Standard,1,8.99
U0113,2023-10-01,Standard,1,8.99
U0113,2023-11-01,Standard,1,8.99
U0113,2023-12-01,Standard,1,8.99
U0113,2024-01-01,Standard,1,8.99
U0113,2024-02-01,Standard,1,8.99
U0113,2024-03-01,Standard,1,8.99
U0113,2024-04-01,Standard,1,8.99
U0113,2024-05-01,Standard,1,8.99
U0113,2024-06-01,Standard,1,8.99
U0114,2023-04-01,Standard,1,8.99
U0114,2023-05-01,Standard,1,8.99
U0114,2023-06-01,Standard,0,0.0
U0114,2023-07-01,Standard,0,0.0
U0114,2023-08-01,Standard,0,0.0
U0114,2023-09-01,Standard,0,0.0
U0114,2023-10-01,Standard,0,0.0
U0114,2023-11-01,Standard,0,0.0
U0114,2023-12-01,Standard,0,0.0
U0114,2024-01-01,Standard,0,0.0
U0114,2024-02-01,Standard,0,0.0
U0114,2024-03-01,Standard,0,0.0
U0114,2024-04-01,Standard,0,0.0
U0114,2024-05-01,Standard,0,0.0
U0114,2024-06-01,Standard,0,0.0
U0115,2023-03-01,Standard,1,8.99
U0115,2023-04-01,Standard,1,8.99
U0115,2023-05-01,Standard,1,8.99
U0115,2023-06-01,Standard,0,0.0
U0115,2023-07-01,Standard,0,0.0
U0115,2023-08-01,Standard,0,0.0
U0115,2023-09-01,Standard,0,0.0
U0115,2023-10-01,Standard,0,0.0
U0115,2023-11-01,Standard,0,0.0
U0115,2023-12-01,Standard,0,0.0
U0115,2024-01-01,Standard,0,0.0
U0115,2024-02-01,Standard,0,0.0
U0115,2024-03-01,Standard,0,0.0
U0115,2024-04-01,Standard,0,0.0
U0115,2024-05-01,Standard,0,0.0
U0115,2024-06-01,Standard,0,0.0
U0116,2023-05-01,Premium,1,12.99
U0116,2023-06-01,Premium,0,0.0
U0116,2023-07-01,Premium,0,0.0
U0116,2023-08-01,Premium,0,0.0
U0116,2023-09-01,Premium,0,0.0
U0116,2023-10-01,Premium,0,0.0
U0116,2023-11-01,Premium,0,0.0
U0116,2023-12-01,Premium,0,0.0
U0116,2024-01-01,Premium,0,0.0
U0116,2024-02-01,Premium,0,0.0
U0116,2024-03-01,Premium,0,0.0
U0116,2024-04-01,Premium,0,0.0
U0116,2024-05-01,Premium,0,0.0
U0116,2024-06-01,Premium,0,0.0
U0117,2023-07-01,Standard,1,8.99
U0117,2023-08-01,Standard,1,8.99
U0117,2023-09-01,Standard,1,8.99
U0117,2023-10-01,Standard,1,8.99
U0117,2023-11-01,Standard,1,8.99
U0117,2023-12-01,Standard,1,8.99
U0117,2024-01-01,Standard,1,8.99
U0117,2024-02-01,Standard,1,8.99
U0117,2024-03-01,Standard,1,8.99
U0117,2024-04-01,Standard,1,8.99
U0117,2024-05-01,Standard,0,0.0
U0117,2024-06-01,Standard,0,0.0
U0118,2023-05-01,Standard,1,8.99
U0118,2023-06-01,Standard,1,8.99
U0118,2023-07-01,Standard,1,8.99
U0118,2023-08-01,Standard,1,8.99
U0118,2023-09-01,Standard,1,8.99
U0118,2023-10-01,Standard,1,8.99
U0118,2023-11-01,Standard,0,0.0
U0118,2023-12-01,Standard,0,0.0
U0118,2024-01-01,Standard,0,0.0
U0118,2024-02-01,Standard,0,0.0
U0118,2024-03-01,Standard,0,0.0
U0118,2024-04-01,Standard,0,0.0
U0118,2024-05-01,Standard,0,0.0
U0118,2024-06-01,Standard,0,0.0
U0119,2023-03-01,Standard,1,8.99
U0119,2023-04-01,Standard,1,8.99
U0119,2023-05-01,Standard,1,8.99
U0119,2023-06-01,Standard,1,8.99
U0119,2023-07-01,Standard,1,8.99
U0119,2023-08-01,Standard,1,8.99
U0119,2023-09-01,Standard,1,8.99
U0119,2023-10-01,Standard,1,8.99
U0119,2023-11-01,Standard,1,8.99
U0119,2023-12-01,Standard,1,8.99
U0119,2024-01-01,Standard,1,8.99
U0119,2024-02-01,Premium,1,12.99
U0119,2024-03-01,Premium,1,12.99
U0119,2024-04-01,Premium,1,12.99
U0119,2024-05-01,Premium,1,12.99
U0119,2024-06-01,Premium,0,0.0
U0120,2023-05-01,Standard,1,8.99
U0120,2023-06-01,Standard,1,8.99
U0120,2023-07-01,Standard,0,0.0
U0120,2023-08-01,Standard,0,0.0
U0120,2023-09-01,Standard,0,0.0
U0120,2023-10-01,Standard,0,0.0
U0120,2023-11-01,Standard,0,0.0
U0120,2023-12-01,Standard,0,0.0
U0120,2024-01-01,Standard,0,0.0
U0120,2024-02-01,Standard,0,0.0
U0120,2024-03-01,Standard,0,0.0
U0120,2024-04-01,Standard,0,0.0
U0120,2024-05-01,Standard,0,0.0
U0120,2024-06-01,Standard,0,0.0
U0121,2023-07-01,Standard,1,8.99
U0121,2023-08-01,Standard,1,8.99
U0121,2023-09-01,Standard,1,8.99
U0121,2023-10-01,Standard,1,8.99
U0121,2023-11-01,Standard,1,8.99
U0121,2023-12-01,Standard,0,0.0
U0121,2024-01-01,Standard,0,0.0
U0121,2024-02-01,Standard,0,0.0
U0121,2024-03-01,Standard,0,0.0
U0121,2024-04-01,Standard,0,0.0
U0121,2024-05-01,Standard,0,0.0
U0121,2024-06-01,Standard,0,0.0
U0122,2023-06-01,Standard,1,8.99
U0122,2023-07-01,Standard,1,8.99
U0122,2023-08-01,Standard,1,8.99
U0122,2023-09-01,Standard,1,8.99
U0122,2023-10-01,Standard,1,8.99
U0122,2023-11-01,Standard,1,8.99
U0122,2023-12-01,Standard,1,8.99
U0122,2024-01-01,Standard,1,8.99
U0122,2024-02-01,Standard,1,8.99
U0122,2024-03-01,Standard,1,8.99
U0122,2024-04-01,Standard,1,8.99
U0122,2024-05-01,Standard,1,8.99
U0122,2024-06-01,Standard,1,8.99
U0123,2023-01-01,Basic,1,5.99
U0123,2023-02-01,Basic,1,5.99
U0123,2023-03-01,Basic,1,5.99
U0123,2023-04-01,Basic,1,5.99
U0123,2023-05-01,Basic,1,5.99
U0123,2023-06-01,Basic,1,5.99
U0123,2023-07-01,Basic,1,5.99
U0123,2023-08-01,Basic,1,5.99
U0123,2023-09-01,Basic,1,5.99
U0123,2023-10-01,Basic,0,0.0
U0123,2023-11-01,Basic,0,0.0
U0123,2023-12-01,Basic,0,0.0
U0123,2024-01-01,Basic,0,0.0
U0123,2024-02-01,Basic,0,0.0
U0123,2024-03-01,Basic,0,0.0
U0123,2024-04-01,Basic,0,0.0
U0123,2024-05-01,Basic,0,0.0
U0123,2024-06-01,Basic,0,0.0
U0124,2023-02-01,Basic,1,5.99
U0124,2023-03-01,Basic,0,0.0
U0124,2023-04-01,Basic,0,0.0
U0124,2023-05-01,Basic,0,0.0
U0124,2023-06-01,Basic,0,0.0
U0124,2023-07-01,Basic,0,0.0
U0124,2023-08-01,Basic,0,0.0
U0124,2023-09-01,Basic,0,0.0
U0124,2023-10-01,Basic,0,0.0
U0124,2023-11-01,Basic,0,0.0
U0124,2023-12-01,Basic,0,0.0
U0124,2024-01-01,Basic,0,0.0
U0124,2024-02-01,Basic,0,0.0
U0124,2024-03-01,Basic,0,0.0
U0124,2024-04-01,Basic,0,0.0
U0124,2024-05-01,Basic,0,0.0
U0124,2024-06-01,Basic,0,0.0
U0125,2023-06-01,Basic,1,5.99
U0125,2023-07-01,Basic,1,5.99
U0125,2023-08-01,Basic,1,5.99
U0125,2023-09-01,Basic,1,5.99
U0125,2023-10-01,Basic,1,5.99
U0125,2023-11-01,Basic,0,0.0
U0125,2023-12-01,Basic,0,0.0
U0125,2024-01-01,Basic,0,0.0
U0125,2024-02-01,Basic,0,0.0
U0125,2024-03-01,Basic,0,0.0
U0125,2024-04-01,Basic,0,0.0
U0125,2024-05-01,Basic,0,0.0
U0125,2024-06-01,Basic,0,0.0
U0126,2023-05-01,Standard,1,8.99
U0126,2023-06-01,Standard,1,8.99
U0126,2023-07-01,Standard,1,8.99
U0126,2023-08-01,Standard,1,8.99
U0126,2023-09-01,Standard,1,8.99
U0126,2023-10-01,Standard,1,8.99
U0126,2023-11-01,Standard,1,8.99
U0126,2023-12-01,Standard,1,8.99
U0126,2024-01-01,Standard,1,8.99
U0126,2024-02-01,Standard,1,8.99
U0126,2024-03-01,Standard,0,0.0
U0126,2024-04-01,Standard,0,0.0
U0126,2024-05-01,Standard,0,0.0
U0126,2024-06-01,Standard,0,0.0
U0127,2023-02-01,Basic,1,5.99
U0127,2023-03-01,Basic,1,5.99
U0127,2023-04-01,Basic,1,5.99
U0127,2023-05-01,Basic,1,5.99
U0127,2023-06-01,Basic,1,5.99
U0127,2023-07-01,Basic,1,5.99
U0127,2023-08-01,Basic,1,5.99
U0127,2023-09-01,Basic,1,5.99
U0127,2023-10-01,Basic,0,0.0
U0127,2023-11-01,Basic,0,0.0
U0127,2023-12-01,Basic,0,0.0
U0127,2024-01-01,Basic,0,0.0
U0127,2024-02-01,Basic,0,0.0
U0127,2024-03-01,Basic,0,0.0
U0127,2024-04-01,Basic,0,0.0
U0127,2024-05-01,Basic,0,0.0
U0127,2024-06-01,Basic,0,0.0
U0128,2023-06-01,Standard,1,8.99
U0128,2023-07-01,Standard,1,8.99
U0128,2023-08-01,Standard,1,8.99
U0128,2023-09-01,Standard,1,8.99
U0128,2023-10-01,Standard,1,8.99
U0128,2023-11-01,Standard,1,8.99
U0128,2023-12-01,Standard,1,8.99
U0128,2024-01-01,Standard,1,8.99
U0128,2024-02-01,Standard,1,8.99
U0128,2024-03-01,Standard,1,8.99
U0128,2024-04-01,Standard,1,8.99
U0128,2024-05-01,Standard,1,8.99
U0128,2024-06-01,Standard,1,8.99
U0129,2023-02-01,Standard,1,8.99
U0129,2023-03-01,Standard,1,8.99
U0129,2023-04-01,Standard,1,8.99
U0129,2023-05-01,Standard,1,8.99
U0129,2023-06-01,Standard,1,8.99
U0129,2023-07-01,Standard,1,8.99
U0129,2023-08-01,Standard,1,8.99
U0129,2023-09-01,Standard,1,8.99
U0129,2023-10-01,Standard,1,8.99
U0129,2023-11-01,Standard,1,8.99
U0129,2023-12-01,Premium,1,12.99
U0129,2024-01-01,Premium,0,0.0
U0129,2024-02-01,Premium,0,0.0
U0129,2024-03-01,Premium,0,0.0
U0129,2024-04-01,Premium,0,0.0
U0129,2024-05-01,Premium,0,0.0
U0129,2024-06-01,Premium,0,0.0
U0130,2023-04-01,Premium,1,12.99
U0130,2023-05-01,Premium,1,12.99
U0130,2023-06-01,Premium,1,12.99
U0130,2023-07-01,Premium,1,12.99
U0130,2023-08-01,Premium,1,12.99
U0130,2023-09-01,Premium,1,12.99
U0130,2023-10-01,Premium,1,12.99
U0130,2023-11-01,Premium,1,12.99
U0130,2023-12-01,Premium,1,12.99
U0130,2024-01-01,Premium,1,12.99
U0130,2024-02-01,Premium,1,12.99
U0130,2024-03-01,Premium,0,0.0
U0130,2024-04-01,Premium,0,0.0
U0130,2024-05-01,Premium,0,0.0
U0130,2024-06-01,Premium,0,0.0
U0131,2023-03-01,Premium,1,12.99
U0131,2023-04-01,Premium,1,12.99
U0131,2023-05-01,Premium,1,12.99
U0131,2023-06-01,Premium,1,12.99
U0131,2023-07-01,Premium,1,12.99
U0131,2023-08-01,Premium,1,12.99
U0131,2023-09-01,Premium,1,12.99
U0131,2023-10-01,Premium,1,12.99
U0131,2023-11-01,Premium,1,12.99
U0131,2023-12-01,Premium,1,12.99
U0131,2024-01-01,Premium,1,12.99
U0131,2024-02-01,Premium,1,12.99
U0131,2024-03-01,Premium,1,12.99
U0131,2024-04-01,Premium,1,12.99
U0131,2024-05-01,Premium,1,12.99
U0131,2024-06-01,Premium,1,12.99
U0132,2023-06-01,Basic,1,5.99
U0132,2023-07-01,Basic,0,0.0
U0132,2023-08-01,Basic,0,0.0
U0132,2023-09-01,Basic,0,0.0
U0132,2023-10-01,Basic,0,0.0
U0132,2023-11-01,Basic,0,0.0
U0132,2023-12-01,Basic,0,0.0
U0132,2024-01-01,Basic,0,0.0
U0132,2024-02-01,Basic,0,0.0
U0132,2024-03-01,Basic,0,0.0
U0132,2024-04-01,Basic,0,0.0
U0132,2024-05-01,Basic,0,0.0
U0132,2024-06-01,Basic,0,0.0
U0133,2023-07-01,Basic,0,0.0
U0133,2023-08-01,Basic,0,0.0
U0133,2023-09-01,Basic,0,0.0
U0133,2023-10-01,Basic,0,0.0
U0133,2023-11-01,Basic,0,0.0
U0133,2023-12-01,Basic,0,0.0
U0133,2024-01-01,Basic,0,0.0
U0133,2024-02-01,Basic,0,0.0
U0133,2024-03-01,Basic,0,0.0
U0133,2024-04-01,Basic,0,0.0
U0133,2024-05-01,Basic,0,0.0
U0133,2024-06-01,Basic,0,0.0
U0134,2023-04-01,Basic,1,5.99
U0134,2023-05-01,Basic,1,5.99
U0134,2023-06-01,Basic,1,5.99
U0134,2023-07-01,Basic,0,0.0
U0134,2023-08-01,Basic,0,0.0
U0134,2023-09-01,Basic,0,0.0
U0134,2023-10-01,Basic,0,0.0
U0134,2023-11-01,Basic,0,0.0
U0134,2023-12-01,Basic,0,0.0
U0134,2024-01-01,Basic,0,0.0
U0134,2024-02-01,Basic,0,0.0
U0134,2024-03-01,Basic,0,0.0
U0134,2024-04-01,Basic,0,0.0
U0134,2024-05-01,Basic,0,0.0
U0134,2024-06-01,Basic,0,0.0
U0135,2023-05-01,Standard,1,8.99
U0135,2023-06-01,Standard,1,8.99
U0135,2023-07-01,Standard,1,8.99
U0135,2023-08-01,Standard,1,8.99
U0135,2023-09-01,Standard,1,8.99
U0135,2023-10-01,Standard,1,8.99
U0135,2023-11-01,Standard,1,8.99
U0135,2023-12-01,Standard,1,8.99
U0135,2024-01-01,Standard,1,8.99
U0135,2024-02-01,Standard,1,8.99
U0135,2024-03-01,Standard,1,8.99
U0135,2024-04-01,Standard,0,0.0
U0135,2024-05-01,Standard,0,0.0
U0135,2024-06-01,Standard,0,0.0
U0136,2023-03-01,Basic,1,5.99
U0136,2023-04-01,Basic,1,5.99
U0136,2023-05-01,Basic,1,5.99
U0136,2023-06-01,Basic,0,0.0
U0136,2023-07-01,Basic,0,0.0
U0136,2023-08-01,Basic,0,0.0
U0136,2023-09-01,Basic,0,0.0
U0136,2023-10-01,Basic,0,0.0
U0136,2023-11-01,Basic,0,0.0
U0136,2023-12-01,Basic,0,0.0
U0136,2024-01-01,Basic,0,0.0
U0136,2024-02-01,Basic,0,0.0
U0136,2024-03-01,Basic,0,0.0
U0136,2024-04-01,Basic,0,0.0
U0136,2024-05-01,Basic,0,0.0
U0136,2024-06-01,Basic,0,0.0
U0137,2023-05-01,Premium,1,12.99
U0137,2023-06-01,Premium,1,12.99
U0137,2023-07-01,Premium,0,0.0
U0137,2023-08-01,Premium,0,0.0
U0137,2023-09-01,Premium,0,0.0
U0137,2023-10-01,Premium,0,0.0
U0137,2023-11-01,Premium,0,0.0
U0137,2023-12-01,Premium,0,0.0
U0137,2024-01-01,Premium,0,0.0
U0137,2024-02-01,Premium,0,0.0
U0137,2024-03-01,Premium,0,0.0
U0137,2024-04-01,Premium,0,0.0
U0137,2024-05-01,Premium,0,0.0
U0137,2024-06-01,Premium,0,0.0
U0138,2023-06-01,Standard,1,8.99
U0138,2023-07-01,Standard,0,0.0
U0138,2023-08-01,Standard,0,0.0
U0138,2023-09-01,Standard,0,0.0
U0138,2023-10-01,Standard,0,0.0
U0138,2023-11-01,Standard,0,0.0
U0138,2023-12-01,Standard,0,0.0
U0138,2024-01-01,Standard,0,0.0
U0138,2024-02-01,Standard,0,0.0
U0138,2024-03-01,Standard,0,0.0
U0138,2024-04-01,Standard,0,0.0
U0138,2024-05-01,Standard,0,0.0
U0138,2024-06-01,Standard,0,0.0
U0139,2023-06-01,Premium,1,12.99
U0139,2023-07-01,Premium,1,12.99
U0139,2023-08-01,Premium,1,12.99
U0139,2023-09-01,Premium,1,12.99
U0139,2023-10-01,Premium,1,12.99
U0139,2023-11-01,Premium,1,12.99
U0139,2023-12-01,Premium,1,12.99
U0139,2024-01-01,Premium,1,12.99
U0139,2024-02-01,Premium,1,12.99
U0139,2024-03-01,Premium,1,12.99
U0139,2024-04-01,Premium,1,12.99
U0139,2024-05-01,Premium,1,12.99
U0139,2024-06-01,Premium,0,0.0
U0140,2023-06-01,Basic,1,5.99
U0140,2023-07-01,Basic,1,5.99
U0140,2023-08-01,Basic,1,5.99
U0140,2023-09-01,Basic,0,0.0
U0140,2023-10-01,Basic,0,0.0
U0140,2023-11-01,Basic,0,0.0
U0140,2023-12-01,Basic,0,0.0
U0140,2024-01-01,Basic,0,0.0
U0140,2024-02-01,Basic,0,0.0
U0140,2024-03-01,Basic,0,0.0
U0140,2024-04-01,Basic,0,0.0
U0140,2024-05-01,Basic,0,0.0
U0140,2024-06-01,Basic,0,0.0
U0141,2023-07-01,Standard,1,8.99
U0141,2023-08-01,Standard,1,8.99
U0141,2023-09-01,Standard,1,8.99
U0141,2023-10-01,Standard,1,8.99
U0141,2023-11-01,Standard,1,8.99
U0141,2023-12-01,Standard,1,8.99
U0141,2024-01-01,Standard,1,8.99
U0141,2024-02-01,Standard,1,8.99
U0141,2024-03-01,Standard,1,8.99
U0141,2024-04-01,Standard,0,0.0
U0141,2024-05-01,Standard,0,0.0
U0141,2024-06-01,Standard,0,0.0
U0142,2023-02-01,Standard,1,8.99
U0142,2023-03-01,Standard,1,8.99
U0142,2023-04-01,Standard,1,8.99
U0142,2023-05-01,Standard,1,8.99
U0142,2023-06-01,Standard,1,8.99
U0142,2023-07-01,Standard,1,8.99
U0142,2023-08-01,Standard,1,8.99
U0142,2023-09-01,Standard,1,8.99
U0142,2023-10-01,Standard,1,8.99
U0142,2023-11-01,Standard,1,8.99
U0142,2023-12-01,Standard,1,8.99
U0142,2024-01-01,Standard,1,8.99
U0142,2024-02-01,Standard,1,8.99
U0142,2024-03-01,Standard,1,8.99
U0142,2024-04-01,Standard,1,8.99
U0142,2024-05-01,Standard,1,8.99
U0142,2024-06-01,Standard,1,8.99
U0143,2023-03-01,Basic,1,5.99
U0143,2023-04-01,Basic,1,5.99
U0143,2023-05-01,Basic,1,5.99
U0143,2023-06-01,Basic,1,5.99
U0143,2023-07-01,Basic,0,0.0
U0143,2023-08-01,Basic,0,0.0
U0143,2023-09-01,Basic,0,0.0
U0143,2023-10-01,Basic,0,0.0
U0143,2023-11-01,Basic,0,0.0
U0143,2023-12-01,Basic,0,0.0
U0143,2024-01-01,Basic,0,0.0
U0143,2024-02-01,Basic,0,0.0
U0143,2024-03-01,Basic,0,0.0
U0143,2024-04-01,Basic,0,0.0
U0143,2024-05-01,Basic,0,0.0
U0143,2024-06-01,Basic,0,0.0
U0144,2023-02-01,Standard,1,8.99
U0144,2023-03-01,Standard,0,0.0
U0144,2023-04-01,Standard,0,0.0
U0144,2023-05-01,Standard,0,0.0
U0144,2023-06-01,Standard,0,0.0
U0144,2023-07-01,Standard,0,0.0
U0144,2023-08-01,Standard,0,0.0
U0144,2023-09-01,Standard,0,0.0
U0144,2023-10-01,Standard,0,0.0
U0144,2023-11-01,Standard,0,0.0
U0144,2023-12-01,Standard,0,0.0
U0144,2024-01-01,Standard,0,0.0
U0144,2024-02-01,Standard,0,0.0
U0144,2024-03-01,Standard,0,0.0
U0144,2024-04-01,Standard,0,0.0
U0144,2024-05-01,Standard,0,0.0
U0144,2024-06-01,Standard,0,0.0
U0145,2023-07-01,Basic,1,5.99
U0145,2023-08-01,Basic,1,5.99
U0145,2023-09-01,Basic,1,5.99
U0145,2023-10-01,Basic,1,5.99
U0145,2023-11-01,Basic,1,5.99
U0145,2023-12-01,Basic,1,5.99
U0145,2024-01-01,Basic,1,5.99
U0145,2024-02-01,Basic,1,5.99
U0145,2024-03-01,Basic,1,5.99
U0145,2024-04-01,Basic,1,5.99
U0145,2024-05-01,Basic,0,0.0
U0145,2024-06-01,Basic,0,0.0
U0146,2023-04-01,Premium,1,12.99
U0146,2023-05-01,Premium,1,12.99
U0146,2023-06-01,Premium,1,12.99
U0146,2023-07-01,Premium,1,12.99
U0146,2023-08-01,Premium,1,12.99
U0146,2023-09-01,Premium,0,0.0
U0146,2023-10-01,Premium,0,0.0
U0146,2023-11-01,Premium,0,0.0
U0146,2023-12-01,Premium,0,0.0
